date,open,high,low,close,volume,silver_close,copper_close,cl_close,platinum_close,DXY_Curncy,GT2_Govt,GT10_Govt,GTII10_Govt,CPI_YOY_Index,CPI_XYOY_Index,PCE_CORE_YOY_Index,PPI_YOY_Index,M2_Index,NFP_TCH_Index,USURTOT_Index,USDCNY_Curncy,CHEFTYOY_Index,CNMS2YOY_Index,GDP_CQOQ_Index,FARBAST_Index,GLD_close,GLD_volume,IAU_close,IAU_volume,GDX_close,GDX_volume,GDXJ_close,GDXJ_volume,geopolitical_value,geopolitical_confidence,invest_value,invest_confidence,geo_weighted,invest_weighted,return_1d,return_5d,return_20d,ma5,ma5_ratio,ma10,ma10_ratio,ma20,ma20_ratio,ma60,ma60_ratio,vol_5d,vol_10d,vol_20d,rsi_14,rsi_21,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_pos,atr_14,volume_ma5_ratio,gold_silver_ratio,silver_return_1d,cl_return_1d,copper_return_1d,yield_spread_10_2,breakeven_inflation,real_rate_proxy,dxy_return_1d,dxy_return_5d,geopolitical_value_ma5,geopolitical_value_diff,geopolitical_value_diff3,invest_value_ma5,invest_value_diff,invest_value_diff3,geo_weighted_ma5,geo_weighted_diff,geo_weighted_diff3,invest_weighted_ma5,invest_weighted_diff,invest_weighted_diff3,target_return_t1,target_return_t5,target_close_t1,target_dir_t1
2023-01-25,1941.199951171875,1941.199951171875,1939.800048828125,1941.199951171875,7,23.839000701904297,4.239999771118164,81.2300033569336,1037.0,101.641,4.128,3.444,1.146,6.5,5.7,,,21219.0,,,6.7845,,,2.8,8470557.0,,,,,,,,,0.3,0.6,-0.3,0.7,0.18,-0.21,0.003774717754618351,0.01932363279040339,0.08090646738824936,1930.139990234375,0.005730134080148774,1915.0799926757813,0.013639095283742408,1877.4249938964845,0.033969376929956274,1792.4750020345052,0.0829718400360191,0.05268110351185665,0.09013415053089299,0.1045873202991979,78.58990494930042,82.92057713938425,37.48687490170232,34.25531621676983,3.2315586849324944,1966.001131401662,1788.848856391307,0.8600007805194867,15.500000000000016,0.016294227188081937,81.42958571813706,0.008034188875178927,-0.012040839808699078,-0.0012955638926399615,-0.6840000000000002,2.298,-3.056,-0.002717871229812263,-0.00705332981643747,0.6,0.3,-0.39999999999999997,0.6,-0.6,-1.3,0.4579999999999999,0.18,-0.37999999999999995,0.4840000000000001,-0.39,-0.96,-0.006233245358693296,-0.006902896497427147,1929.0999755859373,0
2023-01-26,1936.5999755859373,1937.0999755859373,1927.0999755859373,1929.0999755859373,131,23.93000030517578,4.267000198364258,82.13999938964844,1013.5999755859376,101.839,4.184,3.501,1.168,6.5,5.7,,,21219.0,,,6.7845,,,2.8,8470557.0,,,,,,,,,0.1,0.5,1.0,0.8,0.05,0.8,-0.006233245358693296,0.003641850106088418,0.0629821047401995,1931.539990234375,-0.0012632483203941502,1920.5299926757812,0.004462301001722846,1883.139990234375,0.024406037570176675,1797.3000020345053,0.07333220575431887,0.06553983067313533,0.10286062771374824,0.10744049371311418,81.70814900311845,78.05391869517362,36.470891065735486,34.69843118656296,1.7724598791725228,1969.422785943167,1796.8571945255833,0.7663334270363283,15.050005231584853,0.3432914046121593,80.61428963241931,0.0038172574601340603,0.011202708298757802,0.006368025637645935,-0.6830000000000003,2.333,-2.999,0.0019480327820464716,-0.0021458386407730012,0.42000000000000004,-0.19999999999999998,-0.9,0.6,1.3,0.0,0.328,-0.13,-0.7999999999999999,0.484,1.01,-0.09999999999999998,-0.00025918822576742606,-0.006635180612619362,1928.5999755859373,0
2023-01-27,1928.5999755859373,1928.5999755859373,1928.5999755859373,1928.5999755859373,150902,23.527000427246094,4.223999977111816,82.4800033569336,1007.4000244140624,101.927,4.202,3.505,1.188,6.5,5.7,,,21219.0,,,6.7845,,,2.8,8470557.0,,,,,,,,,0.0,0.8,0.0,0.5,0.0,0.0,-0.00025918822576742606,0.0011420012167742133,0.06676251426623736,1931.97998046875,-0.0017495030574761206,1923.839990234375,0.002474210628599316,1889.1749877929688,0.020868891472582307,1802.1783345540364,0.07014935126449906,0.06430546472294481,0.09273966300900992,0.1051472306515588,76.87815683904924,75.98173292004043,35.21938360375884,34.80262167000214,0.41676193375670323,1970.012131247111,1808.3378443388265,0.7438544096662068,12.700012207031282,4.981447736755929,81.97389979516873,-0.016840780308829517,0.004139322739366902,-0.010077389091504019,-0.6970000000000001,2.317,-2.995,0.0008641090348491254,-0.0008332353056502706,0.27999999999999997,-0.1,0.0,0.39999999999999997,-1.0,-0.3,0.21600000000000003,-0.05,0.0,0.33399999999999996,-0.8,-0.18,-0.0029554864896973454,-0.03406613709611506,1922.9000244140625,0
2023-01-30,1928.300048828125,1933.5999755859373,1920.300048828125,1922.9000244140625,27220,23.645000457763672,4.203499794006348,80.48999786376953,1011.4000244140624,102.276,4.237,3.539,1.252,6.5,5.7,,,21219.0,,,6.7523,,,2.8,8470557.0,,,,,,,,,0.6,0.9,-1.0,0.6,0.54,-0.6,-0.0029554864896973454,-0.0021794153002351324,0.0568288125386438,1931.139990234375,-0.00426689202335484,1924.289990234375,-0.0007223265866197481,1894.344989013672,0.015073830567291946,1806.8100016276042,0.06425137268549674,0.06808261878393528,0.07504507536795371,0.10664657640701662,71.4530451358059,76.4003909840512,33.3828003579722,34.51865740759615,-1.1358570496239508,1969.4417739856747,1819.2482040416692,0.6901215572034557,12.521432059151802,0.7626102450887005,81.32374654707895,0.005015515296243445,-0.024127126723701542,-0.004853263072100211,-0.698,2.287,-2.961,0.003424019150960911,0.001351113199788534,0.2,0.6,0.3,0.0,-1.0,-0.7,0.154,0.54,0.36000000000000004,0.03400000000000001,-0.6,-0.39,0.0034323030329923565,-0.02948675049263927,1929.5,1
2023-01-31,1923.0,1930.4000244140625,1900.5999755859373,1929.5,1910,23.74799919128418,4.228499889373779,79.25,1012.0,102.097,4.203,3.511,1.264,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.7553,-0.8,12.6,2.8,8470557.0,,,,,,,,,1.0,0.9,-1.0,0.7,0.9,-0.7,0.0034323030329923565,-0.0022752077969467877,0.060339644872449805,1930.2599853515626,-0.00039372175630747464,1926.5199951171876,0.0015468330930201724,1899.8349914550781,0.015614518459943438,1811.5400024414062,0.06511586683132564,0.06773343953345456,0.06809924135520136,0.1062008473993939,73.63268657593932,75.84588838357642,32.08994486618599,34.03291489931412,-1.9429700331281339,1967.6566529136965,1832.0133299964598,0.7186986274459186,14.185721261160747,0.05300402386568614,81.24895004320626,0.004356047008943431,-0.015405614320778693,0.0059474477441578966,-0.6920000000000002,2.247,-2.8890000000000002,-0.0017501662169032706,0.0017563138994092231,0.4,0.4,0.9,-0.26,0.0,-2.0,0.33399999999999996,0.36,0.85,-0.142,-0.09999999999999998,-1.5,-0.0008810319626199048,-0.029955972442666456,1927.800048828125,0
2023-02-01,1927.199951171875,1955.0,1922.0,1927.800048828125,2290,23.520999908447266,4.111000061035156,79.7300033569336,992.5999755859376,101.217,4.109,3.42,1.159,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.7422,-0.8,12.6,2.8,8433610.0,,,,,,,,,0.3,0.6,0.0,0.5,0.18,0.0,-0.0008810319626199048,-0.006902896497427147,0.047888297001981606,1927.5800048828125,0.00011415554464933031,1928.8599975585937,-0.0005495208215268166,1904.2399963378907,0.012372417623589094,1816.5483357747396,0.06124346424612903,0.05659768681595546,0.06752477685852402,0.1026136892790916,71.9472558816924,75.22169766180734,30.575717878954038,33.34147549524211,-2.76575761628807,1966.861136837428,1841.6188558383535,0.6881158048352719,16.100001743861622,0.06275416808251762,81.96080337782831,-0.009558669806601028,0.006056824693168483,-0.027787591678528845,-0.6890000000000001,2.261,-2.9800000000000004,-0.008619254238616203,-0.004171544947413008,0.4,-0.7,0.3,-0.2,1.0,0.0,0.334,-0.72,0.18,-0.1,0.7,0.0,-0.005965348951511129,-0.02614380285170126,1916.300048828125,0
2023-02-02,1952.300048828125,1959.0999755859373,1911.300048828125,1916.300048828125,748,23.53400039672852,4.093999862670898,77.23999786376953,1023.5,101.75,4.106,3.395,1.154,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.7311,-0.8,12.6,2.8,8433610.0,,,,,,,,,1.0,0.7,1.0,0.9,0.7,0.9,-0.005965348951511129,-0.006635180612619362,0.03427245160111214,1925.02001953125,-0.004529807801816221,1928.2800048828126,-0.0062127678679194664,1907.4149963378907,0.00465816432569377,1820.611669921875,0.05255836842480299,0.05515118471326776,0.05964532185991916,0.1050457134446553,59.302363669715156,68.61034265133645,28.123537557003374,32.297887907594365,-4.174350350590991,1965.3159072373842,1849.5140854383972,0.576726361914069,17.88570731026784,0.020428786016659838,81.42687245866982,0.0005527183509144162,-0.03123047019096259,-0.004135295089238489,-0.7109999999999999,2.241,-3.0050000000000003,0.005265913828704782,-0.0008739284556996685,0.5800000000000001,0.7,0.4,-0.2,1.0,2.0,0.4640000000000001,0.52,0.15999999999999992,-0.08,0.9,1.5,-0.027866212520694877,-0.026144182215560474,1862.9000244140625,0
2023-02-03,1912.4000244140625,1917.0,1861.5,1862.9000244140625,992,22.333999633789062,4.063000202178955,78.0,971.7999877929688,102.915,4.291,3.526,1.295,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.798,-0.8,12.6,2.8,8433610.0,,,,,,,,,0.5,0.7,-1.0,0.9,0.35,-0.9,-0.027866212520694877,-0.03406613709611506,0.015315006997021152,1911.880029296875,-0.025618764845211306,1921.9300048828125,-0.030713907540222407,1908.8199951171875,-0.02405673181368051,1823.7183369954428,0.021484505926047337,0.1969249757314852,0.1505390904910856,0.14478986719439824,30.49891912294548,52.05200865653563,21.621986496154022,30.1627076253063,-8.540721129152278,1960.3106590360894,1857.3293311982857,0.05409420651961889,20.035705566406232,0.149555254032866,83.41094541401684,-0.050990088497927855,0.009839489348134167,-0.007571973994087822,-0.7650000000000006,2.231,-2.8740000000000006,0.011449631449631514,0.009693211808451174,0.68,-0.5,-0.5,-0.4,-2.0,0.0,0.534,-0.35,-0.55,-0.26,-1.8,-0.20000000000000007,0.0017713922994071485,-5.366664052142145e-05,1866.199951171875,1
2023-02-06,1865.5999755859373,1880.0,1863.4000244140625,1866.199951171875,424,22.177000045776367,4.043499946594238,74.51000213623047,966.0999755859376,103.621,4.476,3.643,1.378,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.7964,-0.8,12.6,2.8,8433610.0,,,,,,,,,1.0,0.95,1.0,0.8,0.95,0.8,0.0017713922994071485,-0.02948675049263927,0.0010728462892313217,1900.5400146484376,-0.01806858219868357,1915.8400024414063,-0.025910332390112756,1908.9199951171875,-0.02237916940185325,1826.286669921875,0.021854882865518288,0.20560651523737766,0.15167234727940546,0.133441039208443,34.74698501910078,56.78477716595994,16.545016300998668,27.439169360444776,-10.894153059446108,1960.0523107009806,1857.7876795333943,0.08225983453275047,20.192844935825892,0.3328623017742189,84.15024337086317,-0.0070296225748642804,-0.04474356235601962,-0.0047994719700626964,-0.8330000000000002,2.2649999999999997,-2.7570000000000006,0.006860030121945249,0.013150690289021938,0.76,0.5,0.7,0.0,2.0,1.0,0.616,0.6,0.77,0.019999999999999997,1.7000000000000002,0.8,0.0029471654398802727,-0.00766259089698984,1871.699951171875,1
2023-02-07,1870.0,1875.699951171875,1868.0,1871.699951171875,297,22.117000579833984,4.088500022888184,77.5999984741211,977.7000122070312,103.427,4.466,3.676,1.356,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.7846,-0.8,12.6,2.8,8433610.0,,,,,,,,,0.6,0.6,0.5,0.7,0.36,0.35,0.0029471654398802727,-0.029955972442666456,-0.0005339883729768014,1888.9800048828124,-0.009147822457765686,1909.6199951171875,-0.01985737688245426,1908.8699951171875,-0.0194722762893188,1828.9800028483073,0.023357252816891938,0.20423588317756158,0.1509781720250486,0.13284373736609784,38.07434817797905,51.80723104201695,12.81753234409939,24.5148419571757,-11.69730961307631,1960.15317210321,1857.586818131165,0.13760002665609986,20.29998779296875,0.31223717409587887,84.62720540839707,-0.002705481616924521,0.041470893159297306,0.011128991440162661,-0.79,2.3200000000000003,-2.724,-0.0018722073710926157,0.013026827428817889,0.6799999999999999,-0.4,-0.4,0.3,-0.5,-0.5,0.508,-0.59,-0.33999999999999997,0.22999999999999998,-0.45000000000000007,-0.55,0.003045399044124819,-0.009456617852019011,1877.4000244140625,1
2023-02-08,1872.0999755859373,1880.4000244140625,1872.0999755859373,1877.4000244140625,230,22.367000579833984,4.043499946594238,78.56999969482422,978.7000122070312,103.409,4.423,3.614,1.258,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.7921,-0.8,12.6,2.8,8435369.0,,,,,,,,,1.0,0.9,0.0,1.0,0.9,0.0,0.003045399044124819,-0.02614380285170126,0.00309897889708477,1878.9,-0.0007983264601296725,1903.2400024414062,-0.013576836339188492,1909.1599975585937,-0.016635574380955642,1831.0983357747396,0.025286292786527387,0.2122689628299398,0.15007099442812297,0.1332642303565401,32.134291161943025,51.14804034346691,10.205776883294675,21.653028942399498,-11.447252059104823,1959.6146730402968,1858.7053220768905,0.18526233850979928,18.964276994977677,0.42655786350148367,83.93615485586315,0.011303521881169898,0.012500015976502965,-0.011006500193720514,-0.8090000000000002,2.356,-2.7860000000000005,-0.00017403579336150443,0.021656441111671088,0.82,0.4,0.5,0.3,-0.5,1.0,0.6519999999999999,0.54,0.55,0.22999999999999998,-0.35,0.9,-0.00596573617584939,-0.023010585213809276,1866.199951171875,0
2023-02-09,1875.300048828125,1884.5999755859373,1859.800048828125,1866.199951171875,223,22.097000122070312,4.105500221252441,78.83999633789062,957.9000244140624,103.221,4.484,3.661,1.329,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.7864,-0.8,12.6,2.8,8435369.0,,,,,,,,,-0.7,0.8,0.0,0.5,-0.5599999999999999,0.0,-0.00596573617584939,-0.026144182215560474,-0.004480969019236558,1868.87998046875,-0.0014340296460358948,1896.95,-0.016210257955204477,1908.7399963378907,-0.022286977402701802,1832.7683349609374,0.018241048567466667,0.2122690420313662,0.14993083209538727,0.1348820723868231,27.1969208659972,48.74301064819477,7.149771441597295,18.75237744223906,-11.602606000641764,1960.5282194791653,1856.9517731966162,0.08928842711924279,20.228559221540163,0.5135882081989867,84.45490070045635,-0.012071375274479323,0.003436383404799681,0.015333319024877223,-0.823,2.332,-2.7390000000000003,-0.0018180235762844665,0.014457002457002543,0.4800000000000001,-1.7,-1.7,0.1,0.0,-1.0,0.39999999999999997,-1.46,-1.5099999999999998,0.049999999999999975,0.0,-0.8,-0.001821831761176007,-0.01296750177100725,1862.800048828125,0
2023-02-10,1861.5999755859373,1863.5,1852.4000244140625,1862.800048828125,27,22.03400039672852,4.027500152587891,80.33000183105469,945.5999755859376,103.63,4.52,3.739,1.403,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.8145,-0.8,12.6,2.8,8435369.0,,,,,,,,,1.0,0.8,-0.5,0.6,0.8,-0.3,-0.001821831761176007,-5.366664052142145e-05,-0.01725135909885256,1868.8599853515625,-0.0032425845547212617,1890.3700073242187,-0.01458442441917418,1907.104998779297,-0.023231521064404292,1834.2550028483072,0.015562201512598683,0.061567142474497905,0.1492422184103787,0.12813818112054215,26.13214241373292,47.25837915228006,4.402769026047054,15.882455759000658,-11.479686732953605,1962.5862657941245,1851.6237317644693,0.10072153778110408,20.349984305245535,0.11194029850746269,84.5420720342803,-0.0028510533101219204,0.01889910657502103,-0.018998919610520915,-0.7809999999999997,2.336,-2.6610000000000005,0.003962371997946024,0.006947480930865169,0.58,1.7,0.4,0.2,-0.5,-1.0,0.49000000000000005,1.3599999999999999,0.44000000000000006,0.16999999999999998,-0.3,-0.6499999999999999,-0.005851419437593264,-0.012024921530442434,1851.9000244140625,0
2023-02-13,1859.0,1861.0,1850.0,1851.9000244140625,569,21.81800079345703,4.086999893188477,80.62000274658203,953.2999877929688,103.345,4.521,3.703,1.388,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.8183,-0.8,12.6,2.8,8435369.0,,,,,,,,,0.6,0.7,-0.8,0.7,0.42,-0.5599999999999999,-0.005851419437593264,-0.00766259089698984,-0.03466430314517488,1866.0,-0.007556257012828249,1883.2700073242188,-0.016657188182339966,1903.7799987792969,-0.02725103446748034,1835.5566691080728,0.008903759595682237,0.07083394447875804,0.14967676615356093,0.1197451455698278,20.461053535119007,39.37621542453675,1.3308675332430084,12.972138113849129,-11.64127058060612,1964.1650985291294,1843.3948990294643,0.07042404020001078,20.571411132812482,2.1058475203552924,84.87945535708967,-0.009803013496521462,0.0036101196180382544,0.014773367683761363,-0.8180000000000001,2.315,-2.6970000000000005,-0.0027501688700183324,-0.002663552754750498,0.5,-0.4,-0.4,-0.16,-0.30000000000000004,-0.8,0.384,-0.38000000000000006,-0.48000000000000004,-0.10200000000000001,-0.25999999999999995,-0.5599999999999999,0.0011339573185662477,-0.010205747699605139,1854.0,1
2023-02-14,1854.0999755859373,1862.0,1846.199951171875,1854.0,656,21.84199905395508,4.110000133514404,79.61000061035156,933.0999755859376,103.233,4.618,3.746,1.435,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.8279,-0.8,12.6,2.8,8435369.0,,,,,,,,,1.0,0.7,-0.2,0.6,0.7,-0.12,0.0011339573185662477,-0.009456617852019011,-0.027894270414167366,1862.460009765625,-0.004542384653235976,1875.7200073242188,-0.011579557311010014,1901.1200012207032,-0.024785390291221843,1836.906669108073,0.009305497758482772,0.06450390655895316,0.1470119686762617,0.11914624502285288,17.365251953035767,32.53793352720734,-0.9235400572067647,10.19300247963795,-11.116542536844715,1965.4301899115555,1836.809812529851,0.1336505755927027,21.178562709263378,1.9181286549707601,84.88234045497776,0.0010999293989046866,-0.012527934778236993,0.00562765865598891,-0.8720000000000003,2.311,-2.6540000000000004,-0.0010837486090279347,-0.001875719106229523,0.58,0.4,1.7,-0.3,0.6000000000000001,-0.2,0.45199999999999996,0.27999999999999997,1.2599999999999998,-0.196,0.43999999999999995,-0.12,-0.010679637987122459,-0.011866235167206085,1834.199951171875,0
2023-02-15,1842.0,1842.0,1828.199951171875,1834.199951171875,368,21.54599952697754,4.052000045776367,79.1500015258789,911.7000122070312,103.923,4.634,3.808,1.461,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.855,-0.8,12.6,2.8,8384767.0,,,,,,,,,0.0,0.5,-0.7,0.7,0.0,-0.48999999999999994,-0.010679637987122459,-0.023010585213809276,-0.03686204176760943,1853.8199951171875,-0.010583575534296785,1866.3599975585937,-0.01723142717845838,1897.6099975585937,-0.03341574215370924,1838.130000813802,-0.002138069472881199,0.07176597556132386,0.14947830955196598,0.12365890304575618,16.418940691766707,31.088058978377717,-4.25878021199992,7.302645941310377,-11.561426153310297,1968.493421182591,1826.7265739345964,0.05271597261489894,22.014282226562468,0.9956709956709956,85.12948999140937,-0.013551851469563392,-0.005778157027332642,-0.014111943030143403,-0.8260000000000005,2.3469999999999995,-2.5920000000000005,0.0066839092150765556,0.004970553820267121,0.38,-1.0,-1.0,-0.44000000000000006,-0.49999999999999994,-0.19999999999999996,0.272,-0.7,-0.8,-0.294,-0.36999999999999994,-0.18999999999999995,0.0042525618993400904,-0.008832162034201785,1842.0,1
2023-02-16,1838.5999755859373,1843.699951171875,1827.199951171875,1842.0,222,21.68400001525879,4.165500164031982,79.54000091552734,925.0999755859376,103.856,4.642,3.864,1.487,6.4,5.6,117.505,8.8,21205.3,434.0,3.5,6.8575,-0.8,12.6,2.8,8384767.0,,,,,,,,,0.0,0.2,0.0,0.6,0.0,0.0,0.0042525618993400904,-0.01296750177100725,-0.04167315779790248,1848.9800048828124,-0.0037750569851374705,1858.9299926757812,-0.009107385830819714,1893.604998779297,-0.027252251030475683,1839.6316670735678,0.001287395171990946,0.09333277030259371,0.15621508489855918,0.1188659791193145,20.861376240315934,34.24240836243807,-6.201100880183958,4.601896577011511,-10.802997457195469,1967.6435325407954,1819.5664650177985,0.15149904949708723,23.15713936941961,0.6009745533297239,84.9474266103513,0.0064049239446264394,0.004927345320655752,0.028010887703203036,-0.7780000000000005,2.377,-2.5360000000000005,-0.0006447081011903277,0.006151848945466387,0.52,0.0,-0.6,-0.44000000000000006,0.7,0.8,0.384,0.0,-0.42,-0.294,0.48999999999999994,0.5599999999999999,-0.0008686078099552352,-0.018023860571050543,1840.4000244140625,0
